state,ags,name,lat,lon
01,01053107,Salem,53.656395999999994,10.827964999999999
01,01053110,Schmilau,53.664589,10.755985
01,01053117,Seedorf,53.619223,10.866843
01,01053123,Sterley,53.620149,10.817794000000001
01,01053136,Ziethen,53.693695,10.809322
01,01053007,Basthorst,53.576616,10.47139
01,01053017,Brunstorf,53.491563,10.425938
01,01053021,Dahmker,53.587821,10.444516
01,01053027,Elmenhorst,53.544876,10.537550999999999
01,01053031,Fuhlenhagen,53.57303100000001,10.526645
01,01053036,Grabau,53.513608999999995,10.519825
01,01053042,Groß Pampau,53.52180799999999,10.560300999999999
01,01053045,Grove,53.528123,10.492067
01,01053047,Gülzow,53.442249,10.490939
01,01053049,Hamfelde,53.597193999999995,10.44893
01,01053052,Havekost,53.539891000000004,10.472892
01,01053059,Kankelau,53.549310999999996,10.56832
01,01053060,Kasseburg,53.567317,10.415258999999999
01,01053070,Köthel,53.606936,10.510002
01,01053071,Kollow,53.46315500000001,10.458799
01,01053076,Kuddewörde,53.587291,10.401900999999999
01,01053089,Möhnsen,53.559974,10.469197
01,01053091,Mühlenrade,53.595838,10.48775
01,01053106,Sahms,53.52580699999999,10.532722999999999
01,01053025,Duvensee,53.693065000000004,10.568
01,01053038,Grinau,53.77553100000001,10.549747
01,01053039,Groß Boden,53.752713,10.452871
01,01053044,Groß Schenkenberg,53.79349200000001,10.56488
01,01053068,Klinkrade,53.716092,10.55033
01,01053069,Koberg,53.639593999999995,10.525960000000001
01,01053077,Kühsen,53.682660999999996,10.615824
01,01053079,Labenz,53.708352000000005,10.524596
01,01053081,Lankau,53.668023,10.665092
01,01053085,Linau,53.643933,10.46755
01,01053086,Lüchow,53.690743999999995,10.529518
01,01053096,Nusse,53.65908,10.575979
01,01053097,Panten,53.664570999999995,10.619769999999999
01,01053099,Poggensee,53.640461,10.579621000000001
01,01053101,Ritzerau,53.663003,10.567544999999999
01,01053108,Sandesneben,53.687957,10.497042
01,01053109,Schiphorst,53.708361,10.461627
01,01053112,Schönberg,53.677154,10.433053999999998
01,01053114,Schürensöhlen,53.76345500000001,10.47204
01,01053118,Siebenbäumen,53.749556999999996,10.525162
01,01053121,Sirksfelde,53.665339,10.509773
01,01053122,Steinhorst,53.720135,10.483141
01,01053124,Stubben,53.732928,10.43068
01,01053127,Walksfelde,53.631901,10.575101
01,01053130,Wentorf (Amt Sandesneben),53.67663,10.474911
01,01054033,Friedrichstadt,54.373459999999994,9.087943
01,01054056,Husum,54.476471999999994,9.050149000000001
01,01054108,Reußenköge,54.602245999999994,8.917982
01,01054138,Tönning,54.319739,8.94334
01,01054168,Sylt,54.89326,8.323668
01,01054035,Kirchspiel Garding,54.321856000000004,8.791506
01,01054036,Garding,54.327962,8.778217
01,01054040,Grothusenkoog,54.302739,8.759033
01,01054063,Katharinenheerd,54.335198999999996,8.828074
01,01054072,Kotzenbüll,54.333778,8.907487
01,01054090,Norderfriedrichskoog,54.400271,8.893583
01,01054095,Oldenswort,54.37228100000001,8.942989
01,01054100,Osterhever,54.385462,8.765555
01,01054104,Poppenbüll,54.361585,8.761168
01,01054113,Sankt Peter-Ording,54.30228100000001,8.640495
01,01054134,Tating,54.325497,8.708511999999999
01,01054135,Tetenbüll,54.352013,8.828234
01,01054140,Tümlauer Koog,54.348337,8.689757
01,01054145,Vollerwiek,54.290681000000006,8.794694
01,01054148,Welt,54.302402,8.79406
01,01054150,Westerhever,54.382315000000006,8.67563
01,01054046,Hörnum (Sylt),54.7565,8.286546000000001
01,01054061,Kampen (Sylt),54.955507999999995,8.342294
01,01054078,List auf Sylt,55.020026,8.436183
01,01054149,Wenningstedt-Braderup (Sylt),54.937796999999996,8.3405
01,01054003,Ahrenviöl,54.531254000000004,9.206895
01,01054004,Ahrenviölfeld,54.534606999999994,9.274084
01,01054011,Behrendorf,54.562059,9.22759
01,01054013,Bondelum,54.556555,9.26682
01,01054041,Haselund,54.591682999999996,9.182961
01,01054057,Immenstedt,54.541449,9.162503
01,01054079,Löwenstedt,54.621612,9.174887
01,01054092,Norstedt,54.588429000000005,9.129313
01,01054101,Oster-Ohrstedt,54.514539,9.227445
01,01054118,Schwesing,54.493899,9.134622
01,01054123,Sollwitt,54.594606000000006,9.228482000000001
01,01054144,Viöl,54.568875,9.180557
01,01054152,Wester-Ohrstedt,54.507226,9.190063
01,01054039,Gröde,54.631686,8.717443
01,01054050,Hallig Hooge,54.568831,8.543775
01,01054074,Langeneß,54.637404000000004,8.613192
01,01054103,Pellworm,54.521283999999994,8.656057
01,01054005,Alkersum,54.708245,8.511244
01,01054015,Borgsum,54.699989,8.460009
01,01054025,Dunsum,54.730715,8.414572
01,01054083,Midlum,54.714878000000006,8.518625
01,01054085,Nebel,54.650612,8.353658
01,01054087,Nieblum,54.691947,8.489438999999999
01,01054089,Norddorf auf Amrum,54.679638,8.332935
01,01054094,Oevenum,54.71009300000001,8.530787
01,01054098,Oldsum,54.732075,8.447735
01,01054129,Süderende,54.725601,8.439339
01,01054143,Utersum,54.71445500000001,8.407243
01,01054158,Witsum,54.698516000000005,8.44106
01,01054160,Wittdün auf Amrum,54.626534,8.392971000000001
01,01054163,Wrixum,54.699417000000004,8.548131
01,01054164,Wyk auf Föhr,54.691093,8.567212
01,01054001,Achtrup,54.78898100000001,9.028319
01,01054009,Aventoft,54.901249,8.822142
01,01054016,Bosbüll,54.822786,8.860437
01,01054017,Braderup,54.835623999999996,8.890293
01,01054018,Bramstedtlund,54.851613,9.086753
01,01054022,Dagebüll,54.730208999999995,8.706381
01,01054027,Ellhöft,54.888716,8.957602
01,01054034,Friedrich-Wilhelm-Lübke-Koog,54.862372,8.631939
01,01054048,Holm,54.83136700000001,8.860525
01,01054055,Humptrup,54.863199,8.864538
01,01054062,Karlum,54.828646,8.975269
01,01054065,Klanxbüll,54.864348,8.679546
01,01054068,Klixbüll,54.80524200000001,8.882448
01,01054073,Ladelund,54.84075,9.025311
01,01054076,Leck,54.771914,8.974572
01,01054077,Lexgaard,54.832021999999995,8.943493
01,01054086,Neukirchen,54.868905000000005,8.733880000000001
01,01054088,Niebüll,54.788141,8.829499
01,01054109,Risum-Lindholm,54.758552,8.860833999999999
01,01054110,Rodenäs,54.888387,8.70031
01,01054124,Sprakebüll,54.775904000000004,9.077167999999999
01,01054125,Stadum,54.736011,9.050473
01,01054126,Stedesand,54.738139000000004,8.925525
01,01054131,Süderlügum,54.872427,8.907944
01,01054136,Tinningstedt,54.811246999999995,8.929787
01,01054142,Uphusum,54.841857999999995,8.84998
01,01054154,Westre,54.856605,8.987549000000001
